# image_name	raw_label	computed_label
2163_aligned.jpg	0	-1
2187_aligned.jpg	0	-1
2194_aligned.jpg	0	-1
2202_aligned.jpg	0	-1
2210_aligned.jpg	0	-1
2220_aligned.jpg	0	-1
2221_aligned.jpg	0	-1
2222_aligned.jpg	0	-1
2223_aligned.jpg	0	-1
2224_aligned.jpg	0	-1
2225_aligned.jpg	0	-1
2226_aligned.jpg	0	-1
2227_aligned.jpg	0	-1
2228_aligned.jpg	0	-1
2259_aligned.jpg	0	-1
2273_aligned.jpg	0	-1
2278_aligned.jpg	0	-1
2280_aligned.jpg	0	-1
2291_aligned.jpg	0	-1
2294_aligned.jpg	0	-1
2295_aligned.jpg	0	-1
2327_aligned.jpg	0	-1
2336_aligned.jpg	0	-1
2344_aligned.jpg	0	-1
2355_aligned.jpg	0	-1
2360_aligned.jpg	0	-1
2364_aligned.jpg	0	-1
2367_aligned.jpg	0	-1
2374_aligned.jpg	0	-1
2381_aligned.jpg	0	-1
2386_aligned.jpg	0	-1
2400_aligned.jpg	0	-1
2410_aligned.jpg	0	-1
2417_aligned.jpg	0	-1
2426_aligned.jpg	0	-1
2435_aligned.jpg	0	-1
2439_aligned.jpg	0	-1
2461_aligned.jpg	0	-1
2464_aligned.jpg	0	-1
2476_aligned.jpg	0	-1
2482_aligned.jpg	0	-1
2486_aligned.jpg	0	-1
2487_aligned.jpg	0	-1
2494_aligned.jpg	0	-1
2498_aligned.jpg	0	-1
2501_aligned.jpg	0	-1
2510_aligned.jpg	0	-1
2514_aligned.jpg	0	-1
2519_aligned.jpg	0	-1
2522_aligned.jpg	0	-1
2547_aligned.jpg	0	-1
2550_aligned.jpg	0	-1
2557_aligned.jpg	0	-1
2563_aligned.jpg	0	-1
2566_aligned.jpg	0	-1
2571_aligned.jpg	0	-1
2578_aligned.jpg	0	-1
2585_aligned.jpg	0	-1
2587_aligned.jpg	0	-1
2589_aligned.jpg	0	-1
2591_aligned.jpg	0	-1
2598_aligned.jpg	0	-1
2599_aligned.jpg	0	-1
2600_aligned.jpg	0	-1
2601_aligned.jpg	0	-1
2603_aligned.jpg	0	-1
2605_aligned.jpg	0	-1
2606_aligned.jpg	0	-1
2607_aligned.jpg	0	-1
2608_aligned.jpg	0	-1
2615_aligned.jpg	0	-1
2624_aligned.jpg	0	-1
2632_aligned.jpg	0	-1
2634_aligned.jpg	0	-1
2636_aligned.jpg	0	-1
2637_aligned.jpg	0	-1
2642_aligned.jpg	0	-1
2661_aligned.jpg	0	-1
2667_aligned.jpg	0	-1
2668_aligned.jpg	0	-1
2674_aligned.jpg	0	-1
2687_aligned.jpg	0	-1
2692_aligned.jpg	0	-1
2693_aligned.jpg	0	-1
2697_aligned.jpg	0	-1
2702_aligned.jpg	0	-1
2705_aligned.jpg	0	-1
2721_aligned.jpg	0	-1
2727_aligned.jpg	0	-1
2730_aligned.jpg	0	-1
2736_aligned.jpg	0	-1
2751_aligned.jpg	0	-1
2755_aligned.jpg	0	-1
2767_aligned.jpg	0	-1
2777_aligned.jpg	0	-1
2791_aligned.jpg	0	-1
2816_aligned.jpg	0	-1
2825_aligned.jpg	0	-1
2826_aligned.jpg	0	-1
2827_aligned.jpg	0	-1
2834_aligned.jpg	0	-1
2837_aligned.jpg	0	-1
2854_aligned.jpg	0	-1
2856_aligned.jpg	0	-1
2857_aligned.jpg	0	-1
2858_aligned.jpg	0	-1
2860_aligned.jpg	0	-1
2867_aligned.jpg	0	-1
2877_aligned.jpg	0	-1
2879_aligned.jpg	0	-1
2889_aligned.jpg	0	-1
2892_aligned.jpg	0	-1
2893_aligned.jpg	0	-1
2895_aligned.jpg	0	-1
2904_aligned.jpg	0	-1
2908_aligned.jpg	0	-1
2909_aligned.jpg	0	-1
2920_aligned.jpg	0	-1
2925_aligned.jpg	0	-1
2927_aligned.jpg	0	-1
2936_aligned.jpg	0	-1
2938_aligned.jpg	0	-1
2949_aligned.jpg	0	-1
2953_aligned.jpg	0	-1
2954_aligned.jpg	0	-1
2956_aligned.jpg	0	-1
2977_aligned.jpg	0	-1
2979_aligned.jpg	0	-1
2983_aligned.jpg	0	-1
2984_aligned.jpg	0	-1
2986_aligned.jpg	0	-1
2987_aligned.jpg	0	-1
3009_aligned.jpg	0	-1
3015_aligned.jpg	0	-1
3020_aligned.jpg	0	-1
3023_aligned.jpg	0	-1
3051_aligned.jpg	0	-1
3071_aligned.jpg	0	-1
3076_aligned.jpg	0	-1
3090_aligned.jpg	0	-1
3098_aligned.jpg	0	-1
3100_aligned.jpg	0	-1
3101_aligned.jpg	0	-1
3105_aligned.jpg	0	-1
3109_aligned.jpg	0	-1
3124_aligned.jpg	0	-1
3129_aligned.jpg	0	-1
3142_aligned.jpg	0	-1
3155_aligned.jpg	0	-1
3156_aligned.jpg	0	-1
3172_aligned.jpg	0	-1
3174_aligned.jpg	0	-1
3197_aligned.jpg	0	-1
3200_aligned.jpg	0	-1
3201_aligned.jpg	0	-1
3203_aligned.jpg	0	-1
3216_aligned.jpg	0	-1
3217_aligned.jpg	0	-1
3237_aligned.jpg	0	-1
3238_aligned.jpg	0	-1
3240_aligned.jpg	0	-1
3241_aligned.jpg	0	-1
3249_aligned.jpg	0	-1
3260_aligned.jpg	0	-1
3261_aligned.jpg	0	-1
3269_aligned.jpg	0	-1
3315_aligned.jpg	0	-1
3334_aligned.jpg	0	-1
3336_aligned.jpg	0	-1
3367_aligned.jpg	0	-1
3373_aligned.jpg	0	-1
3376_aligned.jpg	0	-1
3386_aligned.jpg	0	-1
3396_aligned.jpg	0	-1
3400_aligned.jpg	0	-1
3405_aligned.jpg	0	-1
3407_aligned.jpg	0	-1
3419_aligned.jpg	0	-1
3420_aligned.jpg	0	-1
3423_aligned.jpg	0	-1
3428_aligned.jpg	0	-1
3437_aligned.jpg	0	-1
3438_aligned.jpg	0	-1
3451_aligned.jpg	0	-1
3453_aligned.jpg	0	-1
3463_aligned.jpg	0	-1
3465_aligned.jpg	0	-1
3477_aligned.jpg	0	-1
3479_aligned.jpg	0	-1
3496_aligned.jpg	0	-1
3504_aligned.jpg	0	-1
3511_aligned.jpg	0	-1
3514_aligned.jpg	0	-1
3520_aligned.jpg	0	-1
3521_aligned.jpg	0	-1
3531_aligned.jpg	0	-1
3533_aligned.jpg	0	-1
3560_aligned.jpg	0	-1
3599_aligned.jpg	0	-1
3600_aligned.jpg	0	-1
3634_aligned.jpg	0	-1
3637_aligned.jpg	0	-1
3644_aligned.jpg	0	-1
3646_aligned.jpg	0	-1
3647_aligned.jpg	0	-1
3648_aligned.jpg	0	-1
3649_aligned.jpg	0	-1
3651_aligned.jpg	0	-1
3654_aligned.jpg	0	-1
3655_aligned.jpg	0	-1
3656_aligned.jpg	0	-1
3662_aligned.jpg	0	-1
3668_aligned.jpg	0	-1
3675_aligned.jpg	0	-1
3676_aligned.jpg	0	-1
3677_aligned.jpg	0	-1
3736_aligned.jpg	0	-1
3758_aligned.jpg	0	-1
3785_aligned.jpg	0	-1
3819_aligned.jpg	0	-1
3865_aligned.jpg	0	-1
3882_aligned.jpg	0	-1
3884_aligned.jpg	0	-1
3891_aligned.jpg	0	-1
3893_aligned.jpg	0	-1
3899_aligned.jpg	0	-1
3948_aligned.jpg	0	-1
3977_aligned.jpg	0	-1
3984_aligned.jpg	0	-1
3985_aligned.jpg	0	-1
3993_aligned.jpg	0	-1
4017_aligned.jpg	0	-1
4021_aligned.jpg	0	-1
4036_aligned.jpg	0	-1
4040_aligned.jpg	0	-1
4054_aligned.jpg	0	-1
4066_aligned.jpg	0	-1
4067_aligned.jpg	0	-1
4068_aligned.jpg	0	-1
4071_aligned.jpg	0	-1
4072_aligned.jpg	0	-1
4076_aligned.jpg	0	-1
4080_aligned.jpg	0	-1
4081_aligned.jpg	0	-1
4082_aligned.jpg	0	-1
4084_aligned.jpg	0	-1
4098_aligned.jpg	0	-1
4106_aligned.jpg	0	-1
4111_aligned.jpg	0	-1
4119_aligned.jpg	0	-1
4123_aligned.jpg	0	-1
4127_aligned.jpg	0	-1
4138_aligned.jpg	0	-1
4139_aligned.jpg	0	-1
4140_aligned.jpg	0	-1
4143_aligned.jpg	0	-1
4158_aligned.jpg	0	-1
4161_aligned.jpg	0	-1
4175_aligned.jpg	0	-1
4177_aligned.jpg	0	-1
4191_aligned.jpg	0	-1
4198_aligned.jpg	0	-1
4200_aligned.jpg	0	-1
4215_aligned.jpg	0	-1
4216_aligned.jpg	0	-1
4242_aligned.jpg	0	-1
4251_aligned.jpg	0	-1
4257_aligned.jpg	0	-1
4258_aligned.jpg	0	-1
4259_aligned.jpg	0	-1
4272_aligned.jpg	0	-1
4274_aligned.jpg	0	-1
4286_aligned.jpg	0	-1
4287_aligned.jpg	0	-1
4289_aligned.jpg	0	-1
4294_aligned.jpg	0	-1
4298_aligned.jpg	0	-1
4315_aligned.jpg	0	-1
4316_aligned.jpg	0	-1
4341_aligned.jpg	0	-1
4342_aligned.jpg	0	-1
4345_aligned.jpg	0	-1
4346_aligned.jpg	0	-1
4347_aligned.jpg	0	-1
4348_aligned.jpg	0	-1
4349_aligned.jpg	0	-1
4352_aligned.jpg	0	-1
4372_aligned.jpg	0	-1
4373_aligned.jpg	0	-1
4374_aligned.jpg	0	-1
4376_aligned.jpg	0	-1
4377_aligned.jpg	0	-1
4378_aligned.jpg	0	-1
4379_aligned.jpg	0	-1
4380_aligned.jpg	0	-1
4381_aligned.jpg	0	-1
4387_aligned.jpg	0	-1
4420_aligned.jpg	0	-1
4451_aligned.jpg	0	-1
4461_aligned.jpg	0	-1
4462_aligned.jpg	0	-1
4464_aligned.jpg	0	-1
4468_aligned.jpg	0	-1
4470_aligned.jpg	0	-1
4471_aligned.jpg	0	-1
4474_aligned.jpg	0	-1
4485_aligned.jpg	0	-1
4517_aligned.jpg	0	-1
4534_aligned.jpg	0	-1
4535_aligned.jpg	0	-1
4541_aligned.jpg	0	-1
4543_aligned.jpg	0	-1
4554_aligned.jpg	0	-1
4557_aligned.jpg	0	-1
4558_aligned.jpg	0	-1
4560_aligned.jpg	0	-1
4582_aligned.jpg	0	-1
4595_aligned.jpg	0	-1
4624_aligned.jpg	0	-1
4645_aligned.jpg	0	-1
4647_aligned.jpg	0	-1
4650_aligned.jpg	0	-1
4651_aligned.jpg	0	-1
4684_aligned.jpg	0	-1
4704_aligned.jpg	0	-1
4721_aligned.jpg	0	-1
4727_aligned.jpg	0	-1
4737_aligned.jpg	0	-1
4739_aligned.jpg	0	-1
4776_aligned.jpg	0	-1
4780_aligned.jpg	0	-1
4794_aligned.jpg	0	-1
4798_aligned.jpg	0	-1
4801_aligned.jpg	0	-1
4810_aligned.jpg	0	-1
4811_aligned.jpg	0	-1
4812_aligned.jpg	0	-1
4816_aligned.jpg	0	-1
4820_aligned.jpg	0	-1
4822_aligned.jpg	0	-1
4844_aligned.jpg	0	-1
4850_aligned.jpg	0	-1
4859_aligned.jpg	0	-1
4871_aligned.jpg	0	-1
4881_aligned.jpg	0	-1
4883_aligned.jpg	0	-1
4888_aligned.jpg	0	-1
4890_aligned.jpg	0	-1
4896_aligned.jpg	0	-1
